PaperID,First Author,Year,Journal,Design,NumCitations,NumCitationsPerYear,TaskLength,Interval,nSubjects,TaskType,Task ,Healthy,ThrICC,ROIType,SummaryICC,Cortical,ICC,ICCse,p
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.13,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,0.09,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.06,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.14,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.04,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.01,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,-0.04,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.29,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,-0.68,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.06,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.25,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,0.19,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,S,-0.42,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,0.04,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.21,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.24,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.05,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,0.12,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.03,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,-0.1,,
Lipp2014,Lipp,2014,,e,29,5.8,8,23,15,Emotion,Emotion-provacation,h,0,s,0,C,0.11,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.8,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.85,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.77,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.83,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.74,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.75,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.85,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.47,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.66,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.83,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.62,,
Friedman2008,Friedman,2008,,b,179,16.27272727,4.25,1,5,Motor,Motor,h,0,sf,0,C,0.68,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,f,0,S,0.033,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,f,0,S,-0.382,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,f,0,C,-0.834,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,f,0,C,0.547,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,s,0,S,0.19,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,s,0,S,-0.127,,
Nord2017,Nord,2017,,e,18,9,8.1,14.3,29,Emotion,Emotion identification,h,0,s,0,C,0.564,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,S,0.304,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,S,0.211,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,C,-0.753,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,C,0.456,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,S,0.227,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,S,0.093,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,C,0.297,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,S,0.365,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,S,-0.124,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,C,-0.793,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,f,0,C,0.18,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,S,0.175,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,S,-0.152,,
Nord2017,Nord,2017,,e,18,9,4.05,14.3,29,Emotion,Emotion identification,h,0,s,0,C,0.524,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,f,0,S,0.3,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,f,0,S,-0.502,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,f,0,C,-0.126,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,f,0,C,0.83,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,s,0,S,0.432,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,s,0,S,-0.141,,
Nord2017,Nord,2017,,b,18,9,11.84,14.3,29,Emotion,Emotion matching,h,0,s,0,C,0.326,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,S,0.121,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,S,0.176,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,C,0.124,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,C,0.856,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,S,0.09,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,S,-0.027,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,C,0.445,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,S,-0.478,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,S,-0.283,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,C,0.302,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,f,0,C,0.765,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,S,0.095,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,S,0.013,,
Nord2017,Nord,2017,,b,18,9,5.92,14.3,29,Emotion,Emotion matching,h,0,s,0,C,0.139,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,f,0,S,0.418,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,f,0,S,0.231,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.46,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.896,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.069,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.226,,
Nord2017,Nord,2017,,b,18,9,12.8,14.3,29,Emotion,Gender classification,h,0,s,0,C,0.577,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,S,0.213,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,S,-0.328,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.473,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.854,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.079,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.112,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,C,0.317,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,S,0.574,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,S,0.552,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.041,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,f,0,C,0.902,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.289,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,S,0.205,,
Nord2017,Nord,2017,,b,18,9,6.4,14.3,29,Emotion,Gender classification,h,0,s,0,C,0.205,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,f,1,C,0.26,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,f,1,C,0.2,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,f,1,C,0.33,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,f,1,C,0.29,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,f,1,C,0.29,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,f,1,C,0.39,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,f,1,C,0.46,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,f,1,C,0.34,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,f,1,C,0.41,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,f,1,C,0.47,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,f,1,C,0.38,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,f,1,C,0.43,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,s,1,S,-0.03,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,s,1,S,0.09,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,s,1,S,0.35,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,s,1,S,0.01,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,s,1,S,0.06,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,s,1,S,0.39,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,s,1,S,0.15,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,s,1,S,0.07,,
Fournier2014,Fournier,2014,,b,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,s,1,S,0.36,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,17,Emotion,Emotional dynamic faces,c,0,s,1,S,0.2,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,16,Emotion,Emotional dynamic faces,h,0,s,1,S,0.04,,
Fournier2014,Fournier,2014,,m,17,3.4,12.5,180,15,Emotion,Emotional dynamic faces,c,0,s,1,S,0.43,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.11,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.12,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.28,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.11,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.14,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.13,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.19,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.54,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.07,,
Heckendorf2019,Heckendorf,2019,,e,1,1,7.666666667,35,41,Emotion,Priming and face processing,h,0,f,0,C,-0.02,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.09,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.05,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.1,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.09,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.14,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.1,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.23,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.61,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.07,,
Heckendorf2019,Heckendorf,2019,,e,1,1,15.3333341,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.15,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.05,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.09,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.09,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.07,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.11,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.07,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.21,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.65,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.02,,
Heckendorf2019,Heckendorf,2019,,e,1,1,23,35,41,Emotion,Priming and face processing,h,0,f,0,C,0.23,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.5,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.55,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.85,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.4,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.45,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.8,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.35,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.75,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.9,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.8,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.8,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.9,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.5,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.6,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.9,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.5,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.6,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.7,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.6,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.8,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,C,0.75,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.6,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.6,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.9,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.3,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.7,,
Sousa2014,Sousa,2014,,b,8,1.6,3.75,7,9,Motor,Breath holding,h,0,s,0,S,0.8,,
