Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age 
31,"CJC Bouwman, JT Wilmink, WH Mess, WH Backes",Spinal cord functional MRI at 3 T: gradient echo echo-planar imaging versus turbo spin echo,2008,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811908007994,"https://scholar.google.com/scholar?cites=7833509654447803741&as_sdt=5,34&sciodt=0,34&hl=en",279,4/12/19,HTML,,,,,,,,31,2.82,8,4,11
27,"S Mohnke, S Erk, K Schnell, C Schütz…",Further evidence for the impact of a genome-wide-supported psychosis risk variant in ZNF804A on the Theory of Mind Network,2014,…,nature.com,https://www.nature.com/articles/npp2013321,"https://scholar.google.com/scholar?cites=10315798523750759375&as_sdt=5,34&sciodt=0,34&hl=en",280,4/12/19,,,,,,,,,27,5.4,5,5,5
3,"AJ Lawrence, DJ Tozer, EA Stamatakis, HS Markus",A comparison of functional and tractography based networks in cerebral small vessel disease,2018,NeuroImage: Clinical,Elsevier,https://www.sciencedirect.com/science/article/pii/S2213158218300469,"https://scholar.google.com/scholar?cites=3259656057386911996&as_sdt=5,34&sciodt=0,34&hl=en",281,4/12/19,HTML,,,,,,,,3,3,1,4,1
22,"R Seiger, A Hahn, A Hummer, GS Kranz, S Ganger…",Voxel-based morphometry at ultra-high fields. A comparison of 7 T and 3 T MRI data,2015,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811915002001,"https://scholar.google.com/scholar?cites=8901329049639661550&as_sdt=5,34&sciodt=0,34&hl=en",282,4/12/19,HTML,,,,,,,,22,5.5,4,6,4
4,"M Ishii, H Hamedani, JT Clapp, SJ Kadlecek, Y Xin…",Oxygen-weighted Hyperpolarized 3He MR Imaging: A Short-term Reproducibility Study in Human Subjects,2015,Radiology,pubs.rsna.org,https://pubs.rsna.org/doi/abs/10.1148/radiol.2015142038,"https://scholar.google.com/scholar?cites=7013138694670207904&as_sdt=5,34&sciodt=0,34&hl=en",283,4/12/19,,,,,,,,,4,1,1,6,4
553,"XN Zuo, R Ehmke, M Mennes, D Imperati…",Network centrality in the human functional connectome,2011,Cerebral …,academic.oup.com,https://academic.oup.com/cercor/article-abstract/22/8/1862/321860,"https://scholar.google.com/scholar?cites=6099966866706098007&as_sdt=5,34&sciodt=0,34&hl=en",284,4/12/19,,,,,,,,,553,69.13,111,5,8
723,"XN Zuo, A Di Martino, C Kelly, ZE Shehzad, DG Gee…",The oscillating brain: complex and reliable,2010,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811909010167,"https://scholar.google.com/scholar?cites=6605131177719231969&as_sdt=5,34&sciodt=0,34&hl=en",285,4/12/19,HTML,,,,,,,,723,80.33,121,6,9
3,"J Rath, M Wurnig, F Fischmeister, N Klinger…",Between‐and within‐site variability of f MRI localizations,2016,Human brain …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.23162,"https://scholar.google.com/scholar?cites=13242170039808036010&as_sdt=5,34&sciodt=0,34&hl=en",286,4/12/19,,,,,,,,,3,1,1,5,3
39,"D Bonekamp, S Bonekamp, VG Halappa…",Interobserver agreement of semi-automated and manual measurements of functional MRI metrics of treatment response in hepatocellular carcinoma,2014,European journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0720048X13006062,"https://scholar.google.com/scholar?cites=10133588581284816211&as_sdt=5,34&sciodt=0,34&hl=en",287,4/12/19,HTML,,,,,,,,39,7.8,10,4,5
9,"N Estévez, N Yu, M Brügger, M Villiger…",A reliability study on brain activation during active and passive arm movements supported by an mri-compatible robot,2014,Brain topography,Springer,https://link.springer.com/article/10.1007/s10548-014-0355-9,"https://scholar.google.com/scholar?cites=3932365717103977165&as_sdt=5,34&sciodt=0,34&hl=en",288,4/12/19,HTML,,,,,,,,9,1.8,2,5,5
11,"AB Tanenbaum, AZ Snyder…",A method for reducing the effects of motion contamination in arterial spin labeling magnetic resonance imaging,2015,Journal of Cerebral …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1038/jcbfm.2015.124,"https://scholar.google.com/scholar?cites=11552958068891114541&as_sdt=5,34&sciodt=0,34&hl=en",289,4/12/19,,,,,,,,,11,2.75,4,3,4
31,"B Park, JI Kim, D Lee, SO Jeong, JD Lee, HJ Park",Are brain networks stable during a 24-hour period?,2012,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811911008263,"https://scholar.google.com/scholar?cites=7059793892803259309&as_sdt=5,34&sciodt=0,34&hl=en",290,4/12/19,HTML,,,,,,,,31,4.43,5,6,7
35,"S Kodama, H Fukuzako, T Fukuzako, T Kiura…",Aberrant brain activation following motor skill learning in schizophrenic patients as shown by functional magnetic resonance imaging,2001,Psychological …,cambridge.org,https://www.cambridge.org/core/journals/psychological-medicine/article/aberrant-brain-activation-following-motor-skill-learning-in-schizophrenic-patients-as-shown-by-functional-magnetic-resonance-imaging/E58D709446BF4FC08D11DF48AAFA07CB,"https://scholar.google.com/scholar?cites=28146293077641817&as_sdt=5,34&sciodt=0,34&hl=en",291,4/12/19,,,,,,,,,35,1.94,7,5,18
41,"D Tomasi, ND Volkow",Mapping small-world properties through development in the human brain: disruption in schizophrenia,2014,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0096176,"https://scholar.google.com/scholar?cites=3322011660672285557&as_sdt=5,34&sciodt=0,34&hl=en",292,4/12/19,HTML,,,,,,,,41,8.2,21,2,5
27,"L Geerligs, KA Tsvetanov, RN Henson",Challenges in measuring individual differences in functional connectivity using fMRI: the case of healthy aging,2017,Human brain mapping,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.23653,"https://scholar.google.com/scholar?cites=3946988091860478467&as_sdt=5,34&sciodt=0,34&hl=en",293,4/12/19,,,,,,,,,27,13.5,9,3,2
4,"P Pullens, P Bladt, J Sijbers, AIR Maas…","A safe, cheap, and easy‐to‐use isotropic diffusion MRI phantom for clinical and multicenter studies",2017,Medical …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/pdf/10.1002/mp.12101,"https://scholar.google.com/scholar?cites=5726541165581354054&as_sdt=5,34&sciodt=0,34&hl=en",294,4/12/19,PDF,,,,,,,,4,2,1,5,2
0,H Schwenke,Diese Dissertation ist auf den Internetseiten der Hochschulbibliothek online verfügbar.,,d-nb.info,,https://d-nb.info/1126040800/34,,295,4/12/19,PDF,,,,,,,,0,0,0,1,
0,"SC Strother, N Churchill",Neuroimage Preprocessing,2016,Handbook of Neuroimaging Data …,books.google.com,https://books.google.com/books?hl=en&lr=&id=khcNDgAAQBAJ&oi=fnd&pg=PA263&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=1zFk-o1XxR&sig=vE0cJC6M6JoaT4GBshdVXlCdnzQ,,296,4/12/19,,,,,,,,,0,0,0,2,3
3,"Z Li, M Vidorreta, N Katchmar, DC Alsop, DH Wolf…","Effects of resting state condition on reliability, trait specificity, and network connectivity of brain function measured with arterial spin labeled perfusion MRI",2018,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811918301162,"https://scholar.google.com/scholar?cites=7764081860058105749&as_sdt=5,34&sciodt=0,34&hl=en",297,4/12/19,HTML,,,,,,,,3,3,1,6,1
59,"GG Brown, DH Mathalon, H Stern, J Ford, B Mueller…",Multisite reliability of cognitive BOLD data,2011,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811910012784,"https://scholar.google.com/scholar?cites=4433579943898730902&as_sdt=5,34&sciodt=0,34&hl=en",298,4/12/19,HTML,,,,,,,,59,7.38,10,6,8
0,CD Fernandes,Resting state fMRI experimental and analytical methodology: a functional connectivity analysis,2013,,repositorio.ul.pt,http://repositorio.ul.pt/handle/10451/10184,,299,4/12/19,,,,,,,,,0,0,0,1,6
10,"BT Franssens, AL Eikendal, T Leiner…",Reliability and agreement of adipose tissue fat fraction measurements with water–fat MRI in patients with manifest cardiovascular disease,2016,NMR in …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/nbm.3444,"https://scholar.google.com/scholar?cites=5083074973090906306&as_sdt=5,34&sciodt=0,34&hl=en",300,4/12/19,,,,,,,,,10,3.33,3,4,3
42,"E Kilroy, L Apostolova, C Liu, L Yan…",Reliability of two‐dimensional and three‐dimensional pseudo‐continuous arterial spin labeling perfusion MRI in elderly populations: Comparison with 15o‐water …,2014,Journal of Magnetic …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.24246,"https://scholar.google.com/scholar?cites=13088001666096953535&as_sdt=5,34&sciodt=0,34&hl=en",301,4/12/19,,,,,,,,,42,8.4,8,5,5
18,"JN Browndyke, M Berger…",Resting‐state functional connectivity and cognition after major cardiac surgery in older adults without preoperative cognitive impairment: preliminary findings,2017,Journal of the …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jgs.14534,"https://scholar.google.com/scholar?cites=16095623653413552831&as_sdt=5,34&sciodt=0,34&hl=en",302,4/12/19,,,,,,,,,18,9,6,3,2
37,"H Shou, A Eloyan, S Lee, V Zipunnikov…",Quantifying the reliability of image replication studies: the image intraclass correlation coefficient (I2C2),2013,"Cognitive, Affective, & …",Springer,https://link.springer.com/article/10.3758/s13415-013-0196-0,"https://scholar.google.com/scholar?cites=17918005391368408299&as_sdt=5,34&sciodt=0,34&hl=en",303,4/12/19,HTML,,,,,,,,37,6.17,7,5,6
0,"TM Kessler, U Mehnert","Matthias Walter, Lars Michels, 2 Spyros Kollias, 2 Philip E van Kerrebroeck, 3",,cyberleninka.org,,https://cyberleninka.org/article/n/561652.pdf,,304,4/12/19,PDF,,,,,,,,0,0,0,2,
1,"X Shao, SJ Ma, M Casey, L D'Orazio…",Mapping water exchange across the blood–brain barrier using 3D diffusion‐prepared arterial spin labeled perfusion MRI,2019,Magnetic resonance …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.27632,"https://scholar.google.com/scholar?cites=8056314883769865641&as_sdt=5,34&sciodt=0,34&hl=en",305,4/12/19,,,,,,,,,1,1,0,5,1
1,"X Di, BB Biswal","Psychophysiological interactions in a visual checkerboard task: reproducibility, reliability, and the effects of deconvolution",2017,Frontiers in neuroscience,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnins.2017.00573,"https://scholar.google.com/scholar?cites=17471048466974502924&as_sdt=5,34&sciodt=0,34&hl=en",306,4/12/19,HTML,,,,,,,,1,0.5,1,2,2
0,BG Bulk,The affective amygdala: towards a better understanding of adolescent depressive and anxiety disorders,2015,,openaccess.leidenuniv.nl,https://openaccess.leidenuniv.nl/handle/1887/33130,,307,4/12/19,BOOK,,,,,,,,0,0,0,1,4
8,"S Kikkert, H Johansen-Berg, I Tracey, TR Makin",Reaffirming the link between chronic phantom limb pain and maintained missing hand representation,2018,cortex,Elsevier,https://www.sciencedirect.com/science/article/pii/S0010945218301692,"https://scholar.google.com/scholar?cites=7123563419051979604&as_sdt=5,34&sciodt=0,34&hl=en",308,4/12/19,HTML,,,,,,,,8,8,2,4,1
17,"G Rizzo, FE Turkheimer, S Keihaninejad, SK Bose…",Multi-Scale hierarchical generation of PET parametric maps: Application and testing on a [11C] DPN study,2012,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811911010342,"https://scholar.google.com/scholar?cites=3485517758048604234&as_sdt=5,34&sciodt=0,34&hl=en",309,4/12/19,HTML,,,,,,,,17,2.43,3,5,7
27,"K Murphy, AD Harris, A Diukova, CJ Evans…",Pulsed arterial spin labeling perfusion imaging at 3 T: estimating the number of subjects required in common designs of clinical trials,2011,Magnetic resonance …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0730725X11000993,"https://scholar.google.com/scholar?cites=8339881949069907188&as_sdt=5,34&sciodt=0,34&hl=en",310,4/12/19,HTML,,,,,,,,27,3.38,5,5,8
0,"FM Filbey, KJ Slack, H Kiefer…",fMRI and MEG evidence of increased regional brain activations associated with the APOE-E4 allele in healthy subjects in their third decade,2005,… & Dementia: The …,alzheimersanddementia.com,https://www.alzheimersanddementia.com/article/S1552-5260(05)00187-1/abstract,,311,4/12/19,,,,,,,,,0,0,0,4,14
0,"S Mirzaei, H Soltanian-Zadeh",Overlapping Brain Community Detection Using Bayesian Tensor Decomposition,2019,Journal of neuroscience methods,Elsevier,https://www.sciencedirect.com/science/article/pii/S0165027019300615,,312,4/12/19,HTML,,,,,,,,0,0,0,2,1
56,"J Zhao, ZJ Wang, M Liu, J Zhu, X Zhang, T Zhang, S Li…",Assessment of renal fibrosis in chronic kidney disease using diffusion-weighted MRI,2014,Clinical radiology,Elsevier,https://www.sciencedirect.com/science/article/pii/S0009926014003213,"https://scholar.google.com/scholar?cites=6647438287989023727&as_sdt=5,34&sciodt=0,34&hl=en",313,4/12/19,HTML,,,,,,,,56,11.2,7,8,5
61,"V Jain, J Duda, B Avants, M Giannetta, SX Xie…",Longitudinal reproducibility and accuracy of pseudo-continuous arterial spin–labeled perfusion MR imaging in typically developing children,2012,Radiology,pubs.rsna.org,https://pubs.rsna.org/doi/abs/10.1148/radiol.12111509,"https://scholar.google.com/scholar?cites=17589707760294115964&as_sdt=5,34&sciodt=0,34&hl=en",314,4/12/19,,,,,,,,,61,8.71,10,6,7
2,"M Martín-Loeches, G Ouyang, P Rausch…",Test–retest reliability of the N400 component in a sentence-reading paradigm,2017,"Language, Cognition …",Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/23273798.2017.1330485,"https://scholar.google.com/scholar?cites=10927822511240782746&as_sdt=5,34&sciodt=0,34&hl=en",315,4/12/19,,,,,,,,,2,1,1,4,2
124,"GH Glover, BA Mueller, JA Turner…",Function biomedical informatics research network recommendations for prospective multicenter functional MRI studies,2012,Journal of Magnetic …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.23572,"https://scholar.google.com/scholar?cites=4441930348054781405&as_sdt=5,34&sciodt=0,34&hl=en",316,4/12/19,,,,,,,,,124,17.71,31,4,7
26,"B Lakhani, MR Borich, JN Jackson, KP Wadden…",Motor skill acquisition promotes human brain myelin plasticity,2016,Neural …,hindawi.com,https://www.hindawi.com/journals/np/2016/7526135/abs/,"https://scholar.google.com/scholar?cites=11937877882629611210&as_sdt=5,34&sciodt=0,34&hl=en",317,4/12/19,,,,,,,,,26,8.67,5,5,3
8,"X Liu, J Zheng, BX Liu, XJ Dai",Altered connection properties of important network hubs may be neural risk factors for individuals with primary insomnia,2018,Scientific reports,nature.com,https://www.nature.com/articles/s41598-018-23699-3,"https://scholar.google.com/scholar?cites=14897518872704395218&as_sdt=5,34&sciodt=0,34&hl=en",318,4/12/19,HTML,,,,,,,,8,8,2,4,1
13,"B Jeong, J Choi, JW Kim",MRI study on the functional and spatial consistency of resting state-related independent components of the brain network,2012,Korean journal of radiology,synapse.koreamed.org,https://synapse.koreamed.org/search.php?where=aview&id=10.3348/kjr.2012.13.3.265&code=0068KJR&vmode=FULL,"https://scholar.google.com/scholar?cites=9975758530135866149&as_sdt=5,34&sciodt=0,34&hl=en",319,4/12/19,HTML,,,,,,,,13,1.86,4,3,7
0,MP Milham,The Healthy Brain Network Serial Scanning Initiative: A resource for evaluating inter-individual differences and their reliabilities across scan conditions and …,,biorxiv.org,,https://www.biorxiv.org/content/biorxiv/early/2016/10/03/078881.full-text.pdf,,320,4/12/19,PDF,,,,,,,,0,0,0,1,
84,"H Cheng, Y Wang, J Sheng, WG Kronenberger…",Characteristics and variability of structural networks derived from diffusion tensor imaging,2012,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811912003175,"https://scholar.google.com/scholar?cites=392874406191274945&as_sdt=5,34&sciodt=0,34&hl=en",321,4/12/19,HTML,,,,,,,,84,12,17,5,7
198,"G Xu, HA Rowley, G Wu, DC Alsop…",Reliability and precision of pseudo‐continuous arterial spin labeling perfusion MRI on 3.0 T and comparison with 15O‐water PET in elderly subjects at risk for …,2010,NMR in …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/nbm.1462,"https://scholar.google.com/scholar?cites=5276382897228277816&as_sdt=5,34&sciodt=0,34&hl=en",322,4/12/19,,,,,,,,,198,22,40,5,9
1,"SA Langenecker, LM Jenkins, JP Stange, YS Chang…",Cognitive control neuroimaging measures differentiate between those with and without future recurrence of depression,2018,NeuroImage: Clinical,Elsevier,https://www.sciencedirect.com/science/article/pii/S2213158218303140,"https://scholar.google.com/scholar?cites=7912953970426774729&as_sdt=5,34&sciodt=0,34&hl=en",323,4/12/19,HTML,,,,,,,,1,1,0,5,1
80,"LE Hong, M Tagamets, M Avila, I Wonodi, H Holcomb…",Specific motion processing pathway deficit during eye tracking in schizophrenia: a performance-matched functional magnetic resonance imaging study,2005,Biological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006322304013198,"https://scholar.google.com/scholar?cites=14791846134102502148&as_sdt=5,34&sciodt=0,34&hl=en",324,4/12/19,HTML,,,,,,,,80,5.71,13,6,14
7,"M Termenon, S Achard, A Jaillard…","The “Hub Disruption Index,” a reliable index sensitive to the brain networks reorganization. A study of the contralesional hemisphere in stroke",2016,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fncom.2016.00084/full?,"https://scholar.google.com/scholar?cites=15654424511402118863&as_sdt=5,34&sciodt=0,34&hl=en",325,4/12/19,HTML,,,,,,,,7,2.33,2,4,3
8,"C Moessnang, A Schäfer, E Bilek…","Specificity, reliability and sensitivity of social brain responses during spontaneous mentalizing",2016,Social cognitive and …,academic.oup.com,https://academic.oup.com/scan/article-abstract/11/11/1687/2514656,"https://scholar.google.com/scholar?cites=6433004779716950761&as_sdt=5,34&sciodt=0,34&hl=en",326,4/12/19,,,,,,,,,8,2.67,2,4,3
